Department,Category,Item Lookup Code,Description,Cost,Price,Price A,Price B,Price C
TOBACCO,45mg VAPE,7422715654126,FLY BAR MANGO ICE 10PK 5K PUFF,63.2500,82.5000,0.0000,82.4500,0.0000
TOBACCO,45mg VAPE,7422715689708,FLY BAR WATERMELON 10PK 5K PUF,0.0000,82.5000,0.0000,82.4500,0.0000
TOBACCO,60CT CIGAR,025900297671,SWISHER SWEET BLK WINE 2/99,12.2400,13.5000,0.0000,13.4500,0.0000
TOBACCO,45mg VAPE,7422715690384,FLY BAR STRAWMANGO 10PK 5KPUFF,63.2500,82.5000,0.0000,82.4500,0.0000
TOBACCO,45mg VAPE,6974866048633,HQD 4500 MINT 10PK,71.3000,86.5000,0.0000,86.4500,0.0000
TOBACCO,60CT CIGAR,031700420058,GAME RED 2/99 30CT,24.1500,27.5000,0.0000,27.4500,0.0000
TOBACCO,60CT CIGAR,025900296346,SWISHER SWEET GREEN 2/99,23.6500,25.9900,0.0000,25.9500,0.0000
TOBACCO,45mg VAPE,7422715691510,FLY BAR MIAMI MINT 10PK 5K PUF,63.2500,82.5000,0.0000,82.4500,0.0000
TOBACCO,60CT CIGAR,025900294236,SWISHER SWEET REG 2/99 30CT 2P,24.5000,25.9900,0.0000,25.9500,0.0000
TOBACCO,60CT CIGAR,071610757783,AYC GRENADIER MINIS 25CT 5PK,23.8000,26.5000,0.0000,26.4500,0.0000
TOBACCO,60CT CIGAR,025900294229,SWISHER BLUE 2/99 30CT 2PK,23.6600,25.9900,0.0000,25.9500,0.0000
TOBACCO,60CT CIGAR,071610505742,DUTCH SWEET 2/99 30CT 2PK,23.8000,25.9900,0.0000,25.9500,0.0000
TOBACCO,60CT CIGAR,031700901557,WHITE OWL SWEETS 2/99,23.6600,25.9900,0.0000,25.9500,0.0000
TOBACCO,60CT CIGAR,025900340131,SWISHER PURPLE SWISH 2/99 60CT,23.8000,25.9900,0.0000,25.9500,0.0000
TOBACCO,60CT CIGAR,031700009895,GAME GREEN 2/99 30CT,24.1500,27.5000,0.0000,27.4500,0.0000
TOBACCO,60CT CIGAR,031700009833,GAME SILVER 2/99 30CT,24.1500,27.5000,0.0000,27.4500,0.0000
TOBACCO,60CT CIGAR,071610496583,DUTCH JAVA FUS 2/99 60CT,23.8000,25.9900,0.0000,25.9500,0.0000
TOBACCO,45mg VAPE,7422715697314,FLY BAR SAKURA GRAPE 10PK 5K,63.2500,82.5000,0.0000,82.4500,0.0000
TOBACCO,45mg VAPE,7422715647814,FLY BAR PINE EXPRESS 10PK 5K,63.2500,82.5000,0.0000,82.4500,0.0000
TOBACCO,45mg VAPE,7422715696942,FLY BAR CARIBBEAN 10PK 5K PUFF,63.2500,82.5000,0.0000,82.4500,0.0000
TOBACCO,60CT CIGAR,031700232279,WHITE OWL MANGO 2/99 60ct,24.5000,25.9900,0.0000,25.9500,0.0000
TOBACCO,60CT CIGAR,031700901083,WHITE OWL WHITE GRAPE 2/99 30C,24.5000,25.9900,0.0000,25.9500,0.0000
TOBACCO,60CT CIGAR,025900429713,SWISHER PASSION FRUIT30PK2CT,23.6500,27.5000,27.5000,27.5000,27.5000
TOBACCO,45mg VAPE,7422715654508,FLY BAR BLUEBERRY BBG 10PK 5K,63.2500,82.5000,0.0000,82.4500,0.0000
TOBACCO,45mg VAPE,7422715696560,FLY BAR MELON CANTALOUPE 10PK,63.2500,82.5000,0.0000,82.4500,0.0000
TOBACCO,45mg VAPE,7422715697932,FLY BAR BLUE RAZZ 10PK 5K PUFF,63.2500,82.5000,0.0000,82.4500,0.0000
TOBACCO,45mg VAPE,7422715654362,FLY BAR PINE MANGO 10PK 5K PUF,63.2500,82.5000,0.0000,82.4500,0.0000
TOBACCO,60CT CIGAR,025900278991,SWISHER WHITE GRAPE2/99 30C2PK,23.6500,25.9900,0.0000,25.9500,0.0000
TOBACCO,60CT CIGAR,025900296339,SWISHER  TROPICAL FUSH 30PK2CT,23.6500,25.9900,0.0000,25.9500,0.0000
TOBACCO,60CT CIGAR,031700900994,WHITE OWL GRAPE 2/99 30CT2PK,24.5000,25.9900,0.0000,25.9500,0.0000
TOBACCO,SMOKE TOBACCO,077170460026,DRUM CAN 5OZ,29.3000,31.5000,0.0000,31.4500,0.0000
TOBACCO,60CT CIGAR,031700420140,WHITE OWL SAVEON2 BLK SWT 60CT,28.9000,40.9900,0.0000,40.9500,0.0000
TOBACCO,60CT CIGAR,031700234655,WHITE OWL SAVEON2 EMERALD 60CT,28.5600,40.9900,0.0000,40.9500,0.0000
TOBACCO,60CT CIGAR,031700420195,WHITE OWL SAVEON2 VANILLA 60CT,28.9000,40.9900,0.0000,40.9500,0.0000
TOBACCO,60CT CIGAR,031700009888,GAME BLUE 2/99 30CT,24.1500,27.5000,0.0000,27.4500,0.0000
TOBACCO,60CT CIGAR,071610340749,DUTCH GOLD 2/99 30CT 2PK,25.1200,25.9900,0.0000,25.9500,0.0000
TOBACCO,60CT CIGAR,031700901304,WHITE OWL STRAWBERRY 2/99,24.5000,25.9900,0.0000,25.9500,0.0000
TOBACCO,60CT CIGAR,025900453381,SWISHER WILD RUSH 2/99 30CT,23.6600,25.9900,0.0000,25.9500,0.0000
TOBACCO,60CT CIGAR,071610505704,DUTCH SWEET SAVE ON 2 30CT 2PK,35.0880,40.9900,0.0000,40.9500,0.0000
TOBACCO,60CT CIGAR,025900294250,SWISHER STRAWBERY2/99 30PK 2CT,23.6500,25.9900,0.0000,25.9500,0.0000
TOBACCO,60CT CIGAR,025900297411,SWISHER BLK SMOOTH 2/99 15CT,11.5600,13.5000,0.0000,13.4500,0.0000
TOBACCO,60CT CIGAR,031700235164,GAME DIAMOND 2/99 30CT 2PK,23.5000,27.5000,0.0000,27.4500,0.0000
TOBACCO,60CT CIGAR,031700901885,WHITE OWL GREEN SWEET 2/99,23.2500,25.9900,0.0000,25.9500,0.0000
TOBACCO,60CT CIGAR,025900287054,SWISHER  SUMMER TWIST 30PK2CT,23.6500,25.9900,0.0000,25.9500,0.0000
TOBACCO,60CT CIGAR,025900299279,SWISHER  TWISTED BERRY 30PK2CT,23.6500,25.7500,25.7500,25.7500,25.7500
TOBACCO,60CT CIGAR,031700420072,WHITE OWL VANILLA 99c 60CT,22.1000,27.5000,27.5000,27.5000,27.5000
TOBACCO,60CT CIGAR,031700009857,GAME BLACK 2/99 30CT,24.1500,27.5000,0.0000,27.4500,0.0000
TOBACCO,60CT CIGAR,031700233467,GAME WHITE PEACH 2/99 30CT,24.1500,27.5000,0.0000,27.4500,0.0000
TOBACCO,60CT CIGAR,031700232361,GAME BLK CHERRY 2/99 30CT  2PK,23.5000,27.5000,0.0000,27.4500,0.0000
TOBACCO,60CT CIGAR,025900327637,SWISHER STICKY 2/99 30PK2CT,23.8000,25.9900,0.0000,25.9500,0.0000
TOBACCO,60CT CIGAR,031700009864,GAME GRAPE 2/99 30CT 2PK,23.5000,27.5000,0.0000,27.4500,0.0000
TOBACCO,MOIST SNUFF,073100030550,COPENHAGEN WINTRGRN PCH4.10oz ,16.4000,24.7500,0.0000,24.7500,0.0000
TOBACCO,MOIST SNUFF,073100025891,COPENHAGEN WINTERGRN LONGCUT,16.4000,24.7500,0.0000,24.7500,0.0000
TOBACCO,60CT CIGAR,025900426835,SWISHER COSTAL 2/99 30CT 2PK,23.6500,25.9900,0.0000,25.9500,0.0000
TOBACCO,60CT CIGAR,031700234211,WHITE OWL EMERALD 2/99 30CT2PK,24.5000,25.9900,0.0000,25.9500,0.0000
TOBACCO,60CT CIGAR,025900426866,SWISHER CREAM 2/99 30CT 2PK,23.6500,25.9900,0.0000,25.9500,0.0000
TOBACCO,SMOKE TOBACCO,AMERICA BEST 12CT,AMERICA'S BEST CHEW GOLD12C3OZ,68.0000,105.0000,74.0000,74.0000,74.0000
TOBACCO,30CT CIGAR,031700234808,GARCIA VEGA NATURAL 2/1.29 15C,16.1800,19.0000,0.0000,18.9500,0.0000
TOBACCO,24CT CIGAR,071610302372,BACKWOOD SINGLE HONEY BRBN24CT,28.9000,34.0000,0.0000,0.0000,0.0000
TOBACCO,60CT CIGAR,071610760646,AYC GRENADIERS 2PK SPEC 60CT,62.6900,72.0000,0.0000,0.0000,0.0000
TOBACCO,60CT CIGAR,025900286743,SWISHER SWEET B1G1 20PK 5CT,42.8400,48.5000,0.0000,0.0000,0.0000
TOBACCO,60CT CIGAR,031700420201,WHITE OWL SAVEON2 GRAPE 60CT,29.9100,40.9900,0.0000,40.9500,0.0000
TOBACCO,60CT CIGAR,031700009802,GAME PINEAPPLE 2/99 30CT,24.1500,27.5000,0.0000,27.4500,0.0000
TOBACCO,60CT CIGAR,031700009765,WHITE OWL PINEAPPLE 2/99 30CT2,23.2500,25.9900,0.0000,25.9500,0.0000
TOBACCO,60CT CIGAR,031700232293,WHITE OWL BLK CHERRY 99c 60CT,22.1000,27.5000,27.5000,27.5000,27.5000
TOBACCO,60CT CIGAR,025900294212,SWISHER GRAPE 2/99 30CT2PK,23.8000,25.9900,0.0000,25.9500,0.0000
TOBACCO,60CT CIGAR,031700238455,WHITE OWL BLKWHT RUSS 2/99 ,23.2500,25.9900,0.0000,25.9500,0.0000
TOBACCO,24CT CIGAR,071610302778,BACKWOOD SINGLE DARK STOUT24CT,28.9000,34.0000,31.5000,0.0000,0.0000
TOBACCO,24CT CIGAR,071610301962,BACKWOOD ORIGINAL SINGLE 24CT,28.9000,34.0000,0.0000,0.0000,0.0000
TOBACCO,60CT CIGAR,031700238790,WHITE OWL SWIRL 2/99 30CT2PK,23.2500,25.9900,0.0000,25.9500,0.0000
TOBACCO,60CT CIGAR,025900278847,SWISHER SV2 WHITE GRAPE 60CT,28.9000,40.9900,0.0000,40.9500,0.0000
TOBACCO,25CT CIGAR,070137512776,BLACK N MILD CASINO 99c ,18.3600,23.5000,0.0000,23.4500,0.0000
TOBACCO,60CT CIGAR,031700234631,WHITE OWL SAVEON2 PLATINUM60CT,28.9000,40.9900,0.0000,40.9500,0.0000
TOBACCO,60CT CIGAR,031700009840,GAME HONEY 2/99 30CT ,24.1500,27.5000,0.0000,27.4500,0.0000
TOBACCO,60CT CIGAR,025900309725,SWISHER SILVER SV2 30CT 2PK,28.5600,35.9900,0.0000,35.9500,0.0000
TOBACCO,60CT CIGAR,10860004671616,THROWBACK 5PK ORGIN,28.5600,32.0000,0.0000,0.0000,0.0000
TOBACCO,60CT CIGAR,10860004671623,THROWBACK 5PK WILD BERRY,28.5600,32.0000,0.0000,0.0000,0.0000
TOBACCO,60CT CIGAR,025900309541,SWISHER WMELONHZ 2/1.19 60CT,28.7000,31.0000,0.0000,30.9500,0.0000
TOBACCO,60CT CIGAR,031700233139,WHITE OWL SAVEON2 TROP TWST60 ,30.6000,40.9900,0.0000,40.9500,0.0000
TOBACCO,MOIST SNUFF,073100010897,COPENHAGEN SNUFF 6OZ,31.2900,32.5000,20.7500,20.7500,20.7500
TOBACCO,60CT CIGAR,025900279080,SWISHER WHT GRAPE 2/1.19 60CT,28.7000,31.0000,0.0000,30.9500,0.0000
TOBACCO,60CT CIGAR,DUTCHDIAMOND,DUTCH DIAMOND 2/129 60CT,31.0000,32.9900,0.0000,32.9500,0.0000
TOBACCO,60CT CIGAR,031700234204,WHITE OWL PLATINUM 99c 60CT,24.5000,25.9900,0.0000,25.9500,0.0000
TOBACCO,60CT CIGAR,031700237731,WHITE OWL EMERALD 2/1.19 60CT,29.3800,31.0000,0.0000,30.9500,0.0000
TOBACCO,60CT CIGAR,818892017125,4K MELONBERRY,10.2000,12.5000,0.0000,12.4500,0.0000
TOBACCO,60CT CIGAR,818892017095,4K'S KINGS CIG STRW LEMONADE,10.2000,12.5000,0.0000,12.4500,0.0000
TOBACCO,60CT CIGAR,818892019808,4K'S KINGS CIGPURPLE SENSATION,10.2000,12.5000,0.0000,12.4500,0.0000
TOBACCO,60CT CIGAR,031700238226,WHITE OWL DUO COCO99 30CT2PK,24.5000,25.9900,0.0000,25.9500,0.0000
TOBACCO,60CT CIGAR,071610340343,DUTCH PURPLE SV2 30CT 2PK,28.5600,40.9900,0.0000,40.9500,0.0000
TOBACCO,60CT CIGAR,031700420218,WHITE OWL SAVEON2 PEACH 60CT,28.9000,40.9900,0.0000,40.9500,0.0000
MEDS/DAILY CARE,MISC,041167100066,ROLAIDS REG STRENGTH MINT,7.0000,8.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,LIGHTERS,041689140038,ZIPPO BUTANE FUEL 4.50OZ 12CT ,31.4400,39.0000,39.0000,39.0000,39.0000
SMOKE SUPPLIES,LIGHTERS,070330666856,BIC RAW BLACK 50CT,59.5000,69.0000,0.0000,0.0000,0.0000
LIQUOR SUPPLIES,,050700009605,LIFEGOOD CHARCOAL 7.7OZ,26.9900,32.5000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,MISC,042037111168,BC 6CT 24PK,32.5000,38.2500,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,041985453634,KING PALM 4CT MINI ROLL 24PK,47.0000,54.0000,50.0000,54.0000,54.0000
SMOKE SUPPLIES,MISC,065626866720,WHIP-IT 50CT CREAM CHARGER ORI,16.6700,18.7500,18.0000,19.5000,19.5000
MEDS/DAILY CARE,MISC,016500040194,ALKA-SELTZER ORG 12TAB X 6PK,14.5000,20.5000,20.5000,20.5000,20.5000
FOOD & BEVERAGE,ENERGY DRINK,018355102416,GINSENG ENERGY NOW 24PK,4.5000,6.5000,5.5000,6.5000,6.5000
FOOD & BEVERAGE,ENERGY DRINK,070847037767,MONSTER NITRO SUPER DRY16OZ,34.0000,40.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,PIPES,#32 GLASS PIPE,#32 GLASS PIPE,18.0000,20.0000,20.0000,20.0000,20.0000
TOBACCO,60CT CIGAR,031700234099,WHITE OWL BLUE RASSP  2/99,23.2500,25.9900,0.0000,24.9500,0.0000
TOBACCO,60CT CIGAR,025900336745,SWISHER BLK WINE 2/1.29 60CT,31.8400,33.9900,0.0000,33.9500,0.0000
TOBACCO,60CT CIGAR,025900297466,SWISHER SWEET BLK GRAPE 2/99,12.2400,13.5000,0.0000,13.4500,0.0000
TOBACCO,60CT CIGAR,10860004671630,THROWBACK 5PK RUSSIAN ,28.5600,32.0000,0.0000,0.0000,0.0000
TOBACCO,60CT CIGAR,818892019365,4K KIWI BERRY,10.2000,12.5000,0.0000,11.4200,0.0000
TOBACCO,SMOKE TOBACCO,10077170460016,DRUM POUCH 13.68OZ,82.2800,85.0000,0.0000,84.9500,0.0000
TOBACCO,SMOKE TOBACCO,894135001274,GOOD STUFF NATURAL BAG 6OZ,6.3900,7.9900,0.0000,7.9500,0.0000
TOBACCO,SMOKE TOBACCO,027200005048,BUGLAR ORIGINAL CAN 6OZ,31.5000,35.0000,0.0000,0.0000,0.0000
TOBACCO,60CT CIGAR,031700237687,WHITE OWL SV2 SWIRL 30CT 2PK,30.6000,40.9900,0.0000,40.9500,0.0000
FOOD & BEVERAGE,ENERGY DRINK,070847831068,MONSTER JAVA 12PK,20.9900,29.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,ENERGY DRINK,070847810742,MONSTER KHAOS 16OZ,34.0000,40.5000,0.0000,0.0000,0.0000
TOBACCO,60CT CIGAR,031700420188,WHITE OWL SAVEON2 SWEETS 60CT,32.6400,40.9900,0.0000,40.9500,0.0000
TOBACCO,60CT CIGAR,031700420171,WHITE OWL SAVEON2 SILVER 60CT,32.6400,40.9900,0.0000,40.9500,0.0000
TOBACCO VAPE,70mg VAPE,78602939,POSH MAX5200 BERRY PEACH 5PK,47.7250,53.9900,0.0000,53.9500,0.0000
TOBACCO VAPE,70mg VAPE,78682030,POSH MAX5200 BLONDE 5PK,47.7250,53.9900,0.0000,0.0000,0.0000
CBD,,676307806470,MYSTIC LABS D9 BLOOD ORANGE,36.0000,45.0000,0.0000,0.0000,0.0000
TOBACCO,60CT CIGAR,818892013967,4K FRENCH VANILLA,10.2000,12.5000,0.0000,12.4500,0.0000
,,613302128138,PANAX RED GINSENG 4800MG,7.0000,11.5000,0.0000,0.0000,0.0000
TOBACCO,60CT CIGAR,025900294205,SWISHER  BLACK 30PK2CT,23.6500,27.5000,27.5000,27.5000,27.5000
FOOD & BEVERAGE,ENERGY DRINK,070847010463,MONSTER REHAB ORANGE 16OZ,34.0000,40.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,ENERGY DRINK,070847006305,MONSTER REHAB RASP TEA 16OZ,34.0000,40.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,ENERGY DRINK,070847031109,MONSTER REHAB WHITE DRAGON16OZ,34.0000,40.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,,070847891918,MONSTER RESERVE KIWI STRAWBER,37.5000,42.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,ENERGY DRINK,070847037828,MONSTER RESERVE PINEAPPLE 16OZ,35.5000,40.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,ENERGY DRINK,070847038306,MONSTER RESERVE WATERMELON 16O,34.0000,40.5000,0.0000,0.0000,0.0000
TOBACCO,30CT CIGAR,031700234822,GARCIA VEGA SWEET 2/1.29 15CT,17.9500,19.0000,0.0000,18.9500,0.0000
SMOKE SUPPLIES,BUTANE,6945794750103,NEON BUTANE FUEL 20 PC,7.0000,10.0000,0.0000,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,880280403735,TYPE C TO IPHONE CABEL,0.0000,2.7500,0.0000,0.0000,0.0000
MEDS/DAILY CARE,PILLS,655708016503,MUCINE X DM 20CT 2PK,25.5600,29.5000,0.0000,0.0000,0.0000
TOBACCO,60CT CIGAR,025900336707,SWISHER BLK SMOOTH 2/1.29 60CT,31.8400,33.9900,0.0000,33.9500,0.0000
SUPPLEMENTS,,609249901415,ZYN 3MG PEPPERMINT 5CT,20.7500,23.0000,0.0000,0.0000,0.0000
LIQUOR SUPPLIES,,GIFTBAG,GIFT BAG 12CT,8.5000,13.5000,0.0000,0.0000,0.0000
LIQUOR SUPPLIES,,081635011012,FUJUIMA BOTTLE OPENER 72CT,14.9500,25.5000,0.0000,0.0000,0.0000
NICOTINE POUCH,,855022005751,ON CITRUS 4MG,17.5600,19.7500,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,659675668673,7 OZ PLASTIC CUPS 2400CT,27.2600,39.0000,36.0000,0.0000,0.0000
TOBACCO,60CT CIGAR,071610341210,DUTCH HONEY 2/1.29 2PK 30CT,31.8400,33.5000,0.0000,33.4500,0.0000
TOBACCO,40CT CIGAR,071610341098,BACKWOODS GRAPE 5PK 40CT,40.6600,44.9900,0.0000,44.9500,0.0000
TOBACCO,25CT CIGAR,070137512479,BLACK N MILD CASINO WT BX 25CT,31.0000,33.9900,0.0000,33.9500,0.0000
TOBACCO,60CT CIGAR,031700238011,GAME SILVER 2/1.29 2PK 30CT,31.8400,33.5000,0.0000,33.4500,0.0000
TOBACCO,30CT CIGAR,025900359010,SWISHER LEAF HONEY 3PK 10CT,26.5200,27.9900,0.0000,27.9500,0.0000
MEDS/DAILY CARE,MISC,30035000556760,COLOGATE TOOTHBRUSH 12CT,6.0000,11.0000,7.5000,9.0000,9.0000
TOBACCO VAPE,90mg Vape,810125438356,GEEKBAR 25K SOUR FCUKING FAB5C,55.7800,63.0000,0.0000,62.9500,0.0000
WRAPS/FILTERS/HEMP/CONES,,10857545008728,BILLIONAIRE HEMP OGK 25CT,10.5000,13.5000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,077170122702,OCB BAMBOO CONE MINI 10PK,46.0000,52.9900,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,WRAPS/PREROLL,077170120135,OCB UNBLEACHED CONE 1 1/4 6PK,46.0000,49.7500,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,10857545009510,BILLIONAIRE BIRTHDAY CAKE WRAP,10.5000,13.5000,0.0000,0.0000,0.0000
TOBACCO VAPE,42.5mg  VAPE,78646322,POSH PLUS PINENANA 3000PUFF 5C,41.9800,46.9900,0.0000,46.9500,0.0000
TOBACCO VAPE,42.5mg  VAPE,78621848,POSH PLUS PEAR3000PUFF 5CT,41.9750,46.9900,0.0000,46.9500,0.0000
FOOD & BEVERAGE,JUICE/MIXERS,072718600629,MR. PURE ORANGE JUICE 16OZ,15.6500,19.5000,0.0000,0.0000,0.0000
,,718122085354,BLACK DIAMOND 500K,0.0000,89.0000,0.0000,0.0000,0.0000
TOBACCO,SMOKE TOBACCO,894135001052,GOOD STUFF NATURAL BAG 16OZ,11.9000,15.9900,0.0000,15.9500,0.0000
TOBACCO,SMOKE TOBACCO,047995100100,AMERICAN SPIRIT ORIGINAL5.29OZ,47.1900,54.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,LIGHTERS,BIC 3 TIER DISPLAY,BIC 3 TIER DISPLAY ,135.0000,165.0000,0.0000,0.0000,0.0000
NICOTINE POUCH,,855022005249,ON MINT 4MG,17.5600,19.7500,0.0000,0.0000,0.0000
TOBACCO,SMOKE TOBACCO,894135001182,GOOD STUFF GOLD BAG 6OZ,6.3900,7.9900,0.0000,7.9500,0.0000
SUPPLEMENTS,,9556296142753,KINGDOM ROYAL CHOCO 12PK,9.5000,15.0000,0.0000,0.0000,0.0000
SUPPLEMENTS,,10855028005080,TOP GUN STIMULANT 24CT,8.0000,12.0000,10.0000,12.0000,12.0000
,,358286810203,SWARM BOTTLE 12CT,27.0000,32.0000,30.0000,32.0000,32.0000
,,364613045620,PICOT ANTACID12CT,1.3800,1.8500,1.6500,1.8500,1.8500
ELECTRONICS & ACCESSORIES,,731123124488,SM CHOICE AUTO USB CHJAR 24CT ,8.7500,14.5000,9.5000,14.5000,14.5000
ELECTRONICS & ACCESSORIES,,731123124600,SM CHOICE AUXILLARY CABL 24CT ,8.7500,14.5000,9.5000,14.5000,14.5000
ELECTRONICS & ACCESSORIES,,731123124563,SM IP-6 BRAIDED CABLE JAR 24CT,14.5000,18.0000,15.5000,18.0000,18.0000
ELECTRONICS & ACCESSORIES,,731123124549,SM MICRO USB BRAIDED CBL 24CT ,12.5000,18.0000,14.0000,18.0000,18.0000
ELECTRONICS & ACCESSORIES,,731123124525,SM DUAL AUTO USB CHR JAR 24CT,10.9900,18.0000,13.0000,18.0000,18.0000
ELECTRONICS & ACCESSORIES,,731123124440,SC MICRO USB CABLE JAR 24CT,8.7500,18.0000,10.0000,18.0000,18.0000
,,081635980127,FUJIMA CIG INJECT MACH KING 12,18.0000,22.0000,22.0000,0.0000,0.0000
,,FIDGET SPINNER BATSMAN LE,FIDGET SPINNER BATSMAN LED,3.2500,4.2500,4.2500,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,081635000306,FUJIMA AUTO ALUM CIG KING CH30,24.0000,28.0000,28.0000,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,692012112309,WEIGH MAX SCALE NJ650 BLACK,3.9900,4.9900,4.2500,0.0000,0.0000
FOOD & BEVERAGE,,ANTOJO MIX ,ANTOJO MIX MICHELADAS LIQ MIX ,24.0000,32.0000,28.0000,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,RA650 SCALE,WEIGH MAX SCALE RA650,3.9900,4.9900,4.2500,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,FS02,FIDGET SPINNER GLOW,2.0000,3.0000,2.5000,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,716165155317,RAW ROLL CADDY 1/14 CONE 8CT,11.2500,14.0000,14.0000,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,FS03,FIDGET SPINNER CUBE,2.2900,3.2500,2.7500,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,FS05,FIDGET SPINNER BATSMAN,2.0000,3.0000,2.5000,0.0000,0.0000
SMOKE SUPPLIES,,SPINNER LED 3 SPIN,SPINNER LED 3 SPIN ,2.7500,4.2500,4.2500,0.0000,0.0000
AUTOMOTIVE,,033159010958,CITGO ATF 12 1QT ,26.9900,39.0000,39.0000,0.0000,0.0000
MEDS/DAILY CARE,MISC,655708018965,THERAFLU SEVERE DAYTIME 20CT,22.5000,26.5000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,,815556020880,ADVIL PM 25CT,7.7500,10.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,SODA,025000010002,MINUTE MAID 20OZ PEACH 24CT,26.5000,32.0000,0.0000,0.0000,0.0000
TOBACCO,60CT CIGAR,031700237786,WHITE OWL PINEAPPL 2/1.19 60CT,28.1500,31.0000,0.0000,30.9500,0.0000
TOBACCO VAPE,80mg Vape,810125435959,GEEK BAR 15K MIAMI MINT 5C,44.2800,51.9900,0.0000,51.9500,0.0000
PLASTIC/PAPER GOODS,,DK18X24POLY,POLY 18X24 DK 1000CT,0.0000,60.0000,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,20X24POLYBAG,POLY 20X24 1000CT,55.0000,60.0000,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,DK12X8POLYBAG,POLY 12X18 DK 1000CT,25.0000,30.0000,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,9X12 BAG,POLY 9X12 BAG 2000CT,60.0000,72.0000,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,1/8 WHITE,1/8  WHITE HEAVY DUTY BAG,10.2500,13.5000,11.7500,0.0000,0.0000
AUTOMOTIVE,,074804175929,PEAK 50/50 COOL,39.9000,44.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,LIGHTERS,070330619531,BIC WHITE SOX 50CT,65.5000,79.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,BUTANE,081635001020,LUCIENNE SUPREME BUTANE 300ML,27.0000,33.0000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,,632565000678,FIJI WATER 700 ML,19.9900,22.5000,0.0000,0.0000,0.0000
LIQUOR SUPPLIES,,40077071035499,FOAM COOLER 1CT,5.0800,6.2500,0.0000,0.0000,0.0000
,,721107416432,FIDGET SPINNER METAL,1.5000,2.5000,2.5000,0.0000,0.0000
,,A+ PLUS MEXICO $5 CARD,A+ PLUS MEXICO $5 CARD,3.5500,3.7000,3.7000,0.0000,0.0000
,,251748598797,WOW MEXICO $2 CARD ,1.4000,1.5000,1.5000,0.0000,0.0000
SMOKE SUPPLIES,,A32,BLACK ROUND SPINNING ASHTRAY,3.5000,4.5000,4.5000,0.0000,0.0000
SMOKE SUPPLIES,,L962,DOUBLE TORCH FLAME LIGHTER,28.8000,35.0000,35.0000,0.0000,0.0000
,,T-SHIRT6XL ROUND WHITE,T-SHIRT6XL ROUND NECK WHITE ,1.8300,2.4500,2.0000,2.4500,2.4500
,,T-SHIRT 6XL ROUND BLACK,T-SHIRT 6XL ROUND NECK BLACK,1.9100,2.4500,2.1000,2.4500,2.4500
SMOKE SUPPLIES,PIPES,CHINA275,CHINA 40GMS,0.9000,2.0000,1.1000,2.0000,2.0000
SMOKE SUPPLIES,PIPES,RUBBER BULLET RJ-11,RUBBER BULLET RJ-11,0.4000,0.8500,0.6000,0.8500,0.8500
SMOKE SUPPLIES,PIPES,VP29,INSIDE 25GM,0.5000,1.3000,0.6500,1.3000,1.3000
,,091037445025,HI VOLT DBL FLS ACAI POMEGRANT,6.1500,7.5000,7.5000,0.0000,0.0000
FOOD & BEVERAGE,,012000151828,STARBUCKS MEXI MOCHA 15OZ 12CT,22.0000,24.5000,23.2500,24.5000,24.5000
FOOD & BEVERAGE,,012000038488,STARBUCKS WHITE CHOC 15OZ 12CT,22.0000,24.5000,23.2500,24.5000,24.5000
FOOD & BEVERAGE,,012000042461,STARBUCKS HAZELNUT 15OZ  12CT,22.0000,24.5000,23.2500,24.5000,24.5000
